  9.9019351e-001	  1.1554418e-001	 -7.8526083e-002	
 -1.1580676e-001	  9.9327102e-001	  1.2171822e-003	
  7.8138320e-002	  7.8886057e-003	  9.9691132e-001	
 -2.9041608e+001	 -2.0470309e+001	  8.6323496e+000	
  9.9851268e-001	 -5.4443757e-002	 -2.8835377e-003	
  5.4456882e-002	  9.9850512e-001	  4.6873502e-003	
  2.6240302e-003	 -4.8374071e-003	  9.9998486e-001	
 -2.0729557e+001	 -1.0164983e+001	  5.4081745e+000	
  7.5105300e-001	  1.8060300e-001	  6.3506200e-001	
 -6.6684800e-002	  9.7769200e-001	 -1.9917800e-001	
 -6.5686600e-001	  1.0724400e-001	  7.4634100e-001	
 -6.5154300e+001	 -1.1919800e+001	 -2.7529100e+001	
  8.7668700e-001	 -5.2590300e-003	  4.8103100e-001	
  1.1750800e-001	  9.7199100e-001	 -2.0353400e-001	
 -4.6648700e-001	  2.3496100e-001	  8.5275000e-001	
 -4.2456800e+001	 -2.1466000e+000	 -2.8244200e+001	
  8.8066700e-001	  1.1412100e-001	  4.5978500e-001	
 -7.3022400e-002	  9.9165300e-001	 -1.0626900e-001	
 -4.6807500e-001	  6.0012100e-002	  8.8164800e-001	
 -4.7664500e+001	 -1.5870700e+001	 -1.8656400e+001	
  9.5025500e-001	  6.5842900e-002	  3.0443400e-001	
 -1.1614300e-002	  9.8421200e-001	 -1.7661300e-001	
 -3.1125600e-001	  1.6429100e-001	  9.3601700e-001	
 -3.5002700e+001	 -7.1463500e+000	 -1.6505900e+001	
  6.5742400e-001	  7.8429600e-002	  7.4942900e-001	
 -9.9163300e-002	  9.9492400e-001	 -1.7132200e-002	
 -7.4696800e-001	 -6.3052600e-002	  6.6186300e-001	
 -7.0901800e+001	 -2.1367900e+001	 -1.8290300e+001	
  7.9202700e-001	 -6.8899700e-002	  6.0658500e-001	
  3.6386900e-003	  9.9412600e-001	  1.0816700e-001	
 -6.1047500e-001	 -8.3462600e-002	  7.8762600e-001	
 -4.5927400e+001	 -2.1227600e+001	 -1.3641500e+001	
  8.1640700e-001	  2.3461700e-002	  5.7699900e-001	
 -3.4376100e-002	  9.9937700e-001	  8.0044600e-003	
 -5.7645200e-001	 -2.6370600e-002	  8.1670600e-001	
 -5.0147800e+001	 -1.8962800e+001	 -1.7465900e+001	
  8.4825800e-001	 -1.4326300e-002	  5.2938900e-001	
 -9.9016900e-003	  9.9903100e-001	  4.2902200e-002	
 -5.2949000e-001	 -4.1633500e-002	  8.4729300e-001	
 -4.3831200e+001	 -1.8943700e+001	 -1.4799000e+001	
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000
