  9.9632535e-001	 -7.3504378e-002	 -4.3964708e-002	
  7.3506871e-002	  9.9729349e-001	 -1.5621252e-003	
  4.3960540e-002	 -1.6753231e-003	  9.9903186e-001	
  2.1635483e+001	  7.9540615e-001	  3.1388380e+000	
  9.9076506e-001	  1.3554771e-001	 -3.3775638e-003	
 -1.3478924e-001	  9.8731270e-001	  8.3937475e-002	
  1.4712244e-002	 -8.2707058e-002	  9.9646530e-001	
  1.1176671e+001	 -1.2922382e+001	  5.6637840e+000	
  9.8320500e-001	 -5.2860800e-002	 -1.7468000e-001	
  3.6777900e-002	  9.9488700e-001	 -9.4059800e-002	
  1.7876000e-001	  8.6055600e-002	  9.8012200e-001	
  2.4299400e+001	  2.9773600e+000	  6.2687300e+000	
  9.7154100e-001	 -2.0252300e-002	 -2.3600300e-001	
 -1.7945900e-003	  9.9568000e-001	 -9.2828600e-002	
  2.3686300e-001	  9.0610400e-002	  9.6730800e-001	
  2.3541000e+001	  7.6698400e-001	  9.6255400e+000	
  9.7403600e-001	 -1.2319300e-001	 -1.8994200e-001	
  9.4202700e-002	  9.8344900e-001	 -1.5476900e-001	
  2.0586500e-001	  1.3285600e-001	  9.6952000e-001	
  2.8252700e+001	  7.9543900e+000	  5.9745500e+000	
  9.9653500e-001	 -1.7190700e-002	 -8.1379000e-002	
 -5.7574700e-005	  9.7826400e-001	 -2.0736300e-001	
  8.3175400e-002	  2.0664900e-001	  9.7487400e-001	
  2.0909500e+001	  2.9342200e+000	 -5.3039000e+000	
  8.5394800e-001	 -4.5527300e-001	 -2.5199200e-001	
  1.3234400e-001	  6.5836300e-001	 -7.4097500e-001	
  5.0324800e-001	  5.9940500e-001	  6.2246000e-001	
  5.1388100e+001	  5.8411500e+001	  5.9192400e+000	
  9.9939700e-001	 -2.3242400e-002	 -2.5779500e-002	
  6.6695500e-003	  8.5747600e-001	 -5.1448000e-001	
  3.4063600e-002	  5.1399700e-001	  8.5711500e-001	
  1.7618500e+001	  2.8016500e+001	 -2.4347700e+001	
  9.9423300e-001	 -8.6794700e-002	  6.2976800e-002	
  1.0192800e-001	  9.4736200e-001	 -3.0350800e-001	
 -3.3318900e-002	  3.0817600e-001	  9.5074500e-001	
  1.8315000e+001	  1.6352500e+001	 -1.7519100e+001	
  9.9273900e-001	 -7.3334100e-002	 -9.5346800e-002	
  4.6491800e-002	  9.6499100e-001	 -2.5813200e-001	
  1.1093900e-001	  2.5182500e-001	  9.6139400e-001	
  2.3780500e+001	  9.9949300e+000	 -6.0242500e+000	
 1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000
