  9.6544969e-001	 -2.4856540e-001	 -7.8244097e-002	
  2.4451420e-001	  9.6791947e-001	 -5.7833431e-002	
  9.0109375e-002	  3.6703475e-002	  9.9525532e-001	
  4.6550208e+001	  2.1240163e+001	  2.9645356e+000	
  9.8097914e-001	  1.9408823e-001	 -3.1119732e-003	
 -1.9407684e-001	  9.8097964e-001	  3.6225793e-003	
  3.7558824e-003	 -2.9497128e-003	  9.9998860e-001	
  2.6015715e+001	 -8.2231130e+000	  3.8545793e-001	
  8.8259600e-001	 -2.2924400e-001	 -4.1045400e-001	
  1.7866800e-001	  9.7111000e-001	 -1.5818800e-001	
  4.3485900e-001	  6.6281100e-002	  8.9805600e-001	
  4.9912200e+001	  2.2625400e+001	  2.2801000e+001	
  9.4123600e-001	 -1.8886500e-001	 -2.8000500e-001	
  1.2751100e-001	  9.6639500e-001	 -2.2320900e-001	
  3.1275200e-001	  1.7438800e-001	  9.3368800e-001	
  4.8009100e+001	  2.1813600e+001	  9.6081600e+000	
  8.9743300e-001	 -2.5886800e-001	 -3.5721300e-001	
  1.9572200e-001	  9.5931500e-001	 -2.0348800e-001	
  3.9535700e-001	  1.1270200e-001	  9.1158700e-001	
  5.1422000e+001	  2.5335300e+001	  1.8438700e+001	
  9.2746700e-001	 -2.2454000e-003	 -3.7389800e-001	
  1.1440700e-002	  9.9968400e-001	  2.2375000e-002	
  3.7372900e-001	 -2.5030400e-002	  9.2720100e-001	
  4.1351700e+001	  3.2714600e+000	  2.3992000e+001	
  7.0829300e-001	 -4.8097100e-001	 -5.1670900e-001	
  2.5574400e-001	  8.5707800e-001	 -4.4722800e-001	
  6.5796400e-001	  1.8462300e-001	  7.3006700e-001	
  6.3874200e+001	  4.6759800e+001	  3.5084400e+001	
  8.6041100e-001	 -2.9436800e-001	 -4.1598300e-001	
  7.1916000e-002	  8.7825900e-001	 -4.7274500e-001	
  5.0450200e-001	  3.7683800e-001	  7.7683400e-001	
  5.4637000e+001	  3.7869900e+001	  9.3723900e+000	
  8.7183000e-001	 -2.3145800e-001	 -4.3167000e-001	
  1.3021800e-001	  9.5911600e-001	 -2.5127500e-001	
  4.7218100e-001	  1.6285900e-001	  8.6632600e-001	
  5.0883000e+001	  2.3614100e+001	  2.0523800e+001	
  8.2416900e-001	 -2.3365300e-001	 -5.1590000e-001	
  1.1823900e-001	  9.6184400e-001	 -2.4673000e-001	
  5.5386400e-001	  1.4234900e-001	  8.2034800e-001	
  5.0954900e+001	  2.2195000e+001	  2.9533700e+001	
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000 
1.000000	0.000000	0.000000 
0.000000	1.000000	0.000000 
0.000000	0.000000	1.000000 
0.000000	0.000000	0.000000
